,ENSG,N/A,adipose,bladder,brain,cervix,intestine,esophagus,heart,kidney,liver,lung,ovary,placenta,prostate,muscle,spleen,male rep.,thymus,thyroid,eye,lymph,immune cell,bone,pharynx,breast,endothelium,umbilical,skin,connective tissue,epithelium,pancreas,blood vessel,blood,uterus,bile duct,stomach,cartilage,ear,tongue,endocrine,pituitary,appendix,vagina
468,ENSG00000133980.5,-0.3057933646857438,-0.2509265444226034,-0.34060309797903143,-0.15857028284712096,-0.26092181984265916,-0.19159304860763782,-0.4210078395302716,-0.301810577151363,-0.3361851041071929,-0.29561386004179346,-0.29128164825303643,-0.2998832164556462,-0.32458753497820375,-0.183775438618122,-0.21272257404124653,-0.25679558627444893,-0.2525433414456172,-0.277017952443193,-0.2524884564351935,-0.35723622062795934,-0.3243494894699124,-0.26428805708539915,-0.2667352906220366,-0.30252001167323916,-0.24655884264523797,-0.3758919499345261,-0.2151231230430264,-0.251285111293927,-0.2527419529546975,-0.13940486516996864,-0.34857553739055863,-0.33833457432255043,-0.3012571407881075,-0.241294431982804,-0.07488969863383232,-0.3438142891942206,-0.4080368860641111,-0.36486301697540596,-0.3587109875654555,-0.3095451741611265,-0.16363650117106854,-0.2651409641824151,-0.2742236796897789
469,ENSG00000183379.9,-0.1945404391974245,-0.16813026257765595,-0.1603670867750892,0.08618001477321385,-0.16509376381957588,-0.2317273208949423,-0.061523802005572836,-0.15830256355847439,-0.10682716608890502,-0.24559918969466965,-0.20663910414607778,-0.19678792051066957,-0.2100546656552441,-0.1394703819090215,-0.16380982591739804,-0.2527707600432975,-0.23519824940968714,-0.20023055286278418,-0.14288138833112293,-0.2533765867681547,-0.3051348213505239,-0.21295263785724902,-0.21329505414492028,-0.27862884329634646,-0.240465147340317,-0.13784428215523725,-0.20674073020136163,-0.16871328834815347,-0.21364451090541786,-0.1805101499513121,-0.32085671066163557,-0.18174826494115126,-0.20188591440842307,-0.23125294440048244,-0.2847302267725475,-0.22546254784083852,-0.22417998640349424,-0.25216537425324814,-0.192472963995462,-0.09631872773784103,-0.19776055283155608,-0.25428672252726425,-0.11464786536197435
470,ENSG00000161179.14,0.3730876358722439,0.46863861877461077,0.13867018647331358,0.08780179056903348,0.09127490647657618,0.05447169223143292,0.25251842211155895,0.07847514837716846,0.5194952279880144,0.2748798571640993,0.31816072169862036,0.28713449020458914,0.3722895613952027,0.403667188193898,0.40881204410525473,0.08906849112558596,-0.08868116352060373,-0.34709579834666887,0.2719609643284221,0.35342136621507275,0.2469575106396802,0.1853805131106859,0.3706001242900472,0.34517116061367703,0.4725724692393223,0.4590127188382233,0.4724431055712124,0.3392845505186857,0.34136375036466704,0.5181257948022164,0.2540469392134713,0.32698973361727013,0.2022675393781863,0.17411446625252022,0.14159523168434807,0.3594055847819815,0.14061584082221285,0.42152778514629236,-0.42593986117477234,-0.05776946948376323,-0.35139835595722857,0.06808855256593149,0.23220753756875756
471,ENSG00000161180.11,0.6499000451752412,0.6960711854103077,0.8964595335139216,0.9838192029479118,0.7928666945074798,0.7908213772693936,0.9479632764486625,0.6238236646105535,0.870692624105292,0.5985915975253477,0.7750172719256444,0.8229116380005815,0.7999615548623853,0.9143998538119773,0.6686783722004496,0.9131766454140584,0.7936776666696015,1.2363813126359935,0.811430478508435,0.8830119419627214,0.8624304042490787,1.0024163047868506,0.583264836747783,0.8201946876361843,0.5266652483476141,0.6961252434328089,0.6590248621719449,0.7634610641005533,0.6571571991694499,0.6968755082893046,0.5626953003557749,0.9560495114709725,1.0004587258064603,0.788774053746462,0.565653822852945,0.6554137569339035,0.5098948918446482,0.6523756407726841,0.7255258760433481,0.7374449102112559,1.0250016625273286,1.3028797024004972,0.49253012752058967
472,ENSG00000128228.5,-0.19894324632538662,-0.20158791202639315,-0.2121303127103064,0.14030538846407242,-0.15049125572581465,-0.21668914332670539,-0.24259723972295047,-0.25336551872419566,-0.32519766037788655,-0.3044984855556245,-0.22814328009348112,-0.11655123425679692,-0.3664977826676468,-0.2936445427338744,-0.22733782907693237,-0.380996480811693,-0.09252696596139481,-0.20802417678722457,-0.08352783184982651,-0.054892980551083825,-0.20349074932092018,-0.28003945475969594,-0.24253512107663763,-0.0807972062969814,-0.261204749209363,-0.27389683199189463,-0.26868104405158044,-0.17211662963458435,-0.2463950537756905,-0.25111531181766045,0.008636972353636307,-0.12492770569491579,-0.09167875089746855,-0.06303659126697406,-0.2921333712967228,-0.10996184261263015,-0.10915111733601518,-0.28040060456045596,0.00311494893940506,-0.20634265244280348,-0.1475735577974893,-0.33327707608359247,-0.48693744847843895
473,ENSG00000100023.20,-0.28947498579214037,-0.3321417498731223,-0.3648094800984977,-0.24194448175866695,-0.24628006706156208,-0.29881213399201934,-0.44493330149665555,-0.3202172495550428,-0.274438643336172,-0.4053819483162244,-0.2868753861664298,-0.3643161123587669,-0.31343361808356607,-0.32195305987283507,-0.3400490588575302,-0.22597112978660516,-0.30353744365153296,-0.16483295056878838,-0.2147951670097131,-0.26391899962730897,-0.325796163647206,-0.27211458200894006,-0.34353261736841517,-0.28742135202431707,-0.2609614902131068,-0.34878519093988836,-0.38132890620226917,-0.31937299021852017,-0.32118981461869517,-0.301623717975803,-0.2843897828861926,-0.30460922137766483,-0.2807735280899868,-0.312569530223493,-0.17905719516479812,-0.30778068516512,-0.33134160865195134,-0.2081292597788899,-0.4135385872631656,-0.20921722253444403,-0.04816630913465467,-0.26684476731109763,-0.4242805267201605
474,ENSG00000165389.7,1.0561904092084,1.1171250150997343,1.1991128039628318,1.264339187016836,1.112859078387628,1.140063064149983,1.0604169675174233,1.2280400301502443,1.2272311362646415,1.0817528308688236,1.063096111688212,1.218785595944882,1.2765199786146437,1.1131491122327275,1.1407429845320274,1.1324762436297675,1.1655256421675861,1.5675169739901451,1.3310566828364097,1.203420267676591,0.9035301223436232,1.0908972668885415,1.111457936006258,1.1950558326062135,1.2107257789591768,1.158058990137361,1.1664522131196398,1.2127600132958551,1.0894445053359756,1.0665678591729268,1.1402459198783037,1.2387304749686963,1.013222912553676,1.1581051952698747,0.8896153661889534,1.2861244540601944,1.279270301165547,0.9703238632953994,1.1396131497215465,1.0567511962641827,1.2869303581922427,0.9902548424704246,1.3497112264072908
475,ENSG00000165794.10,-0.24666903577831034,-0.2538425618417198,-0.1823609377962035,-0.22878108806919656,-0.32276267115236373,-0.23138548805516546,0.9627917411446023,-0.26210278781134905,-0.20966323226439498,-0.2592596831357764,-0.22514506564166004,-0.21127233837680237,0.3721405430999354,-0.12374584159964577,-0.19050302348999748,-0.21943223162764214,-0.22895630276044576,0.6110809593412434,-0.24621977989022248,-0.032745791843124705,-0.2379654756415387,-0.21616973933935768,-0.23267724947085994,0.22176600695830306,-0.3034482502626171,-0.255375435800854,-0.2552337043185392,-0.1839155495490728,-0.2518793290935248,-0.22083329498111381,-0.2658984743963855,-0.20342978089123995,-0.2652704069734906,0.19439184354995737,-0.24295783612113964,-0.2674048700016386,-0.3234357458333533,-0.26821845677918743,0.7839666920541379,-0.3203605235277573,-0.2759985814950816,0.4916362319488489,0.1940863451893612
476,ENSG00000165795.25,0.16259348201473178,0.1604153061889625,0.07610962613763034,0.8653670918389091,0.16212887673405968,-0.029007309429107564,-0.10377941311578417,0.023329581944032396,0.15208347573012454,0.1140186435376874,0.053207870306376415,-0.010567725897833224,-0.18181974338581286,0.19124720942668724,0.37279087999819915,0.1484987426262206,0.45274928828166994,-0.0061709796587011145,0.01483176360709662,0.1571139832239109,0.2724153921397428,-0.1012775122422753,0.025977724336232244,0.211483444208735,0.3266529248579746,0.6464775403171782,0.17776790988939173,0.10738535370593055,0.33748981864330474,0.07451331374438191,-0.05414885623973126,0.254274046715365,-0.10126314518229246,0.10308564584527363,0.41212072077118667,-0.13290869486441093,0.19672705078374467,0.3300515947031327,0.590735366285789,0.2882730792809236,-0.2463166446558839,0.061365272948754546,0.4247580680531303
477,ENSG00000179636.15,-0.244331172864466,-0.21538986675852,-0.17318757947546387,0.5308433294221122,-0.19915812830377724,-0.2045527078097652,0.08763040690574458,-0.12930007247594072,-0.2030331958405664,-0.059243596965238815,-0.25551609252929935,-0.2252052653430341,-0.25543727387179704,-0.2713474263683354,-0.1892542275976336,0.4028598263796017,0.20536012407041732,-0.2483439864028903,-0.26949373864383097,-0.15755988231457274,-0.3096667633294554,-0.2647604970279367,-0.2445648439766346,-0.04686413120414851,-0.21120464891499852,-0.18121450206707335,-0.23126750234624094,-0.22038861407743648,-0.2707625879288609,-0.1919143781748721,-0.2540085267525243,0.1388610584288113,-0.3369342746699406,-0.2000098358810055,-0.3207661373266417,-0.11971909600643993,-0.16034975448620384,-0.0487189362076986,0.8122292344936757,-0.055173463096884895,0.14905853576355463,-0.20279881154013235,-0.1509280673015886
478,ENSG00000206150.4,-0.3673513899053862,-0.31281616118819755,-0.4008971791511198,-0.3257952415133047,-0.45231179537969757,-0.3806802980420184,-0.3423736647700367,-0.3335115087930305,-0.35426846028443804,-0.3054279886224175,-0.37111145847827337,-0.3299873944095677,-0.32107531029332304,-0.4016615876942835,-0.3286622992273256,-0.3757644917247522,-0.31615021563098084,-0.4237629036281555,-0.3922643388059208,-0.2767500644965904,-0.4151056052569799,-0.35246071187449834,-0.354950883524162,-0.3099806126823212,-0.3572371897046631,-0.33045504346040233,-0.3159105562041987,-0.3563479502877145,-0.31860420494983055,-0.3364840689169048,-0.33106646930951833,-0.3089639198764742,-0.381292565487712,-0.3635023331554736,-0.43652709782017945,-0.39656361861542144,-0.20845616481057516,-0.43432740781973933,-0.26670209405025547,-0.3922070172574243,-0.35955485753051203,-0.333055242738744,-0.3387067973439041
479,ENSG00000165799.5,-0.2793892635557481,-0.23113571504798425,0.01844376948539808,-0.2590347746494456,-0.11565111094309138,-0.27524137551384087,1.3915215907692629,-0.2635078129953669,-0.2543104332211021,-0.19709401928264925,-0.26830918727178465,-0.317626969116425,0.6171568708862536,-0.14139041226693258,-0.21704556601764072,-0.3757255307014632,-0.24650932457203523,0.8316447339025448,-0.1664695622792313,-0.20076709913643748,-0.32386895056162973,-0.2930129399529429,-0.2734578132638221,0.8140682372343674,-0.08870358461485006,-0.27956974663715006,-0.24349752538876834,-0.1933943430668838,-0.25838406379546197,-0.22040883616246232,-0.2760076734897019,-0.20188004490324687,-0.265696351295155,-0.09294276837881096,-0.17936686623278242,-0.33152365735323913,-0.24608812123732127,-0.31992782057291524,1.1817664370971608,-0.3668702625556329,-0.27669605224340066,-0.2749451476437299,0.5654557488002466
480,ENSG00000173431.2,-0.3786702893193215,-0.3107978508506466,-0.3568783582959296,-0.330155895362093,-0.43229283561536314,-0.4191280772285887,-0.27619863230255537,-0.34944209935646187,-0.3318114990524965,-0.3221509351217938,-0.38259058981628347,-0.3078697469487818,-0.3361624986113953,-0.388285930150983,-0.3103340872626924,-0.42331793644277127,-0.38598429171655135,-0.45093306105191283,-0.4046851804236247,-0.2816796930220211,-0.43907799939372105,-0.34327408590674824,-0.35901847813876864,-0.3893434553648877,-0.34292082117604095,-0.36075463430494104,-0.3120659294173912,-0.33543327334348155,-0.3182403905894032,-0.31765914324528444,-0.3284644542097965,-0.3126693790207322,-0.35943160303248733,-0.3948435889096563,-0.41537963894514707,-0.3857210693674062,-0.2932571350834026,-0.29783887240553447,-0.36364085759649617,-0.39255077598921145,-0.3944399023832095,-0.3483028733756198,-0.34439515666149834
481,ENSG00000165801.10,-0.18822595540316914,-0.19812432478315478,-0.31097940035168337,-0.254025164044629,-0.12179505505429344,-0.1831717137314652,-0.349444897361608,-0.23456147714577813,-0.17699223861232674,-0.25709052539083344,-0.27896811765355667,-0.1736297403984865,-0.35489230250422554,-0.16512567019782676,-0.22204938960155163,0.23106113629690606,0.1271862982803672,-0.1821821929162087,-0.023053598894584706,-0.20025491096445475,-0.21720942268211596,0.1673632915792684,-0.08395677809256488,-0.1433833939478784,-0.26755500832876056,0.06819523370166286,-0.3352727243724936,-0.183842855341676,-0.2142068941879341,-0.23229374358796084,0.045187855331458304,-0.0784585111887279,0.0753562465937754,-0.18031308924314196,-0.1312441207658417,-0.10941665207807433,-0.18547289108557374,0.18672083125729264,-0.23193842464695158,0.026889568865687774,-0.3195692032914802,-0.059415908813583995,-0.3090596179149214
482,ENSG00000165804.16,0.5959907024769501,0.7358366335589565,0.6851901692021676,0.13890795172683212,0.7960534164235898,0.5509638019002052,1.247538134281227,0.7083323677020148,0.6299818846340082,0.4239091253696905,0.6379461054221206,0.8574204331942729,0.6473855032836187,0.6823035471327152,0.47680421372263954,0.537212975588081,0.43302848856541276,0.9546672634925901,0.7819994738737819,0.6255274940149118,0.45346586421145474,0.40871629099863155,0.3771197208217361,0.9775402687953658,0.6387378800160111,0.6147632014865669,0.7514019722292272,0.6798370731375415,0.7928913079272493,0.9053624455609897,0.5675215986480948,0.5698590557439965,0.30879530105827696,0.5615569168276797,0.7206388644869086,0.5907490875773139,0.3693045524328956,0.35131291664292613,0.9190983518866483,0.5763098755268139,0.11261914820824259,0.7446178797509677,0.9369571101990539
483,ENSG00000232070.9,0.8527305061717212,1.1308257097000283,1.0288521032021511,0.4441500939902363,1.0744928468268446,0.7952637894170207,1.5818057049092937,1.1091177288245042,0.8498365477250589,0.736114169832595,0.9441146199500361,1.203794003872208,0.8506702410368893,1.0503240393629802,0.8760938813819468,0.8894111742516005,0.924715835273059,1.3248820222571118,1.124758122741365,0.8281222819193936,0.35615932966545616,0.44371933912772166,0.60795632495995,1.2423470376596004,0.9318716549299269,0.8590884426483234,0.8836248503673905,0.9990317205212422,1.171282234114154,1.1783857413052479,0.7773552858155215,0.868342265356169,0.18216481581038715,0.7996739269238606,1.042676083211321,0.7723919465718768,0.6300718110438599,0.49385290247525326,1.2206048699457104,0.7342832872540654,0.39973051232564527,1.1868270523106195,1.2554390756165863
484,ENSG00000165509.13,-0.31969786535343914,-0.2389753741203704,-0.24333330613509055,-0.24698027535516118,-0.3382160522631649,-0.266150648736443,-0.16200880712339547,-0.2286764783294501,-0.2932274171135941,-0.2700323804825746,-0.32488386840500916,-0.23579549846140452,-0.16801817247510664,-0.3336079593887663,-0.18171869537265672,-0.22984842966843527,-0.1961956646944465,-0.3483945259261183,-0.29525948961980614,-0.23136310862994092,-0.3620277757636475,-0.27293553408573445,-0.31860581538847427,-0.25709749115889485,-0.27309263608627876,-0.317339863638069,-0.2643520812572865,-0.3250861973057963,-0.25627103103151316,-0.3391162304261429,-0.2933352535908077,-0.22923873799171718,-0.3004708404888671,-0.35737305676197956,-0.3375072161579062,-0.35251024045594714,-0.19971334599075014,-0.27936205424905924,0.1781076519173027,-0.3504724160742162,-0.31765696990587056,-0.19771111867430757,-0.251456888023989
485,ENSG00000155495.9,-0.2850206937450441,-0.26448749612184863,-0.08791423165449194,-0.23818755575772096,-0.289205169774836,-0.2973723656584972,-0.1817390376305922,-0.293701881847954,-0.3020010980258389,-0.2199709025466831,-0.20650538598235163,-0.31667861149811916,-0.030320131116239435,-0.2335332054091435,-0.22602942514991395,0.6016234345888067,-0.21210691259732412,-0.2437925527897784,-0.11688691797326997,-0.21862444151955496,-0.2201320861167926,-0.28661706624913164,-0.1496946876763095,-0.16017708828269844,-0.28464870336884107,-0.29694175951726365,-0.25763509387679673,-0.24672294111481669,-0.23353778684366466,-0.2988464915220347,-0.2526242614421295,-0.2645841833114537,-0.31062895583710715,-0.20882394023122555,-0.16997556532751995,-0.27885645645403523,-0.21527652740018974,-0.3300260910155911,-0.08841417375523036,-0.2685856074632166,-0.09644789453343161,-0.36922175158649123,-0.2867183593826462
486,ENSG00000104967.8,-0.07938744690992672,-0.19364320014880643,-0.2063840208355838,-0.22580134913530034,0.013663423868326197,-0.08175314112231563,-0.1752804806933849,0.02226719886670081,-0.04020310868469612,-0.1283634282411827,0.01104848600423669,-0.052154147310105425,-0.09803444459571808,-0.23091228624189136,-0.006516450445344102,0.41831366230623795,-0.06643577755181546,-0.11263997856797897,-0.19007918797383497,-0.04458477798679983,-0.005785378296094379,-0.04675158410905805,-0.03416038149853157,-0.18620934784477733,-0.023804814529503504,1.0935162118462975,-0.21143783131840393,-0.10960272942556187,-0.19333780863212438,-0.0030037149664554064,-0.19075950781848233,0.09892188746240926,-0.16633998930091892,0.15837994363473287,-0.40180817980317357,-0.18093209526051307,-0.10085324162079373,-0.3060672122890069,-0.0640427257997796,0.029201336449870913,-0.28686049029900684,-0.22986996642108326,0.7483099529344153
487,ENSG00000104983.8,-0.20174477510339536,-0.2255613637533507,-0.14630074036327698,-0.24478110606525982,-0.17027565476319922,-0.23282917655341118,-0.21020724827608295,-0.2360768566682911,-0.2661557868881872,-0.27004598416470416,-0.219490804796456,-0.28144647254410293,-0.4006145956271396,-0.19555242650744536,-0.27938536402467407,-0.247904988582534,-0.21539396374745717,-0.2809262278026265,-0.22483544062827077,-0.26611174680831107,-0.17497277285048915,-0.17056969534477995,-0.25642554364005754,-0.14058376637935316,-0.049938512854674266,-0.31915876884712885,-0.3861120544301556,-0.2604250661930459,-0.2698389239310297,-0.16543107362843512,-0.2432797462575144,-0.2524473217531095,-0.17720701600429747,-0.30678234758869516,-0.38064304144922945,-0.044828230535923275,-0.28867682452993904,-0.0257649436959482,-0.3546682144269349,-0.32763404562791065,-0.3760923156918726,0.008902844877451188,-0.052991829631996834
488,ENSG00000008438.5,-0.29319042522934935,-0.2503730667349984,-0.11759893469080876,-0.20044714591288554,-0.3139386948315814,-0.26837599755887026,-0.13400126058687087,-0.16392820081555576,-0.19263552095979902,-0.2518030471346684,-0.25133358944275314,-0.2610626308602317,-0.2232783999664762,-0.21395692112899944,-0.22894896938538772,0.2595875545379118,-0.1514226390404806,-0.2923395145727487,-0.22118283088651852,-0.21744087606839302,-0.22946051152872154,0.5242855665144186,-0.1912114252109508,-0.14056490421985257,-0.26121081421806347,0.2793128253690936,-0.22876643357675874,-0.2580660504858013,-0.275595789531899,-0.27195474253341967,-0.20727835656129295,-0.12664011999703417,-0.2730602446068908,-0.23644270716924595,-0.2905790209846511,-0.2564793152887088,-0.24317741126226014,-0.3074822201914762,0.13207538926079454,-0.2844615059241384,0.05062027491504695,0.4009548138293236,-0.2230172801302699
489,ENSG00000204869.9,-0.2417196670584403,-0.1780068422325738,-0.2027504005604009,0.011818134421735349,-0.19835999679697902,-0.1763143686272364,-0.29883405670563,-0.23305660933093092,-0.1803636174515283,-0.19602769598604666,-0.177411666003284,-0.18577487916115604,-0.27431651517012257,-0.15216138809184696,-0.11840301116087112,-0.2286284461700786,-0.20852229886451218,-0.2982447331661216,-0.12413367888473986,-0.19024812310549433,-0.2443408034198134,-0.22223182533450936,-0.25192951733172075,-0.10501795108564055,-0.24502447900319346,-0.18878968608612368,-0.1518384749496024,-0.18645921581692537,-0.19212740522127356,-0.18489349588801596,-0.2856344962447572,-0.27717344605374383,-0.25253130694196646,-0.19043099593830137,-0.16501784349895654,-0.21289591545969222,-0.21315959299021778,-0.2754943512110877,-0.0565869589756931,-0.2514782378122399,0.3392309685714034,-0.17269068716871339,-0.24307450554816323
490,ENSG00000105352.11,-0.2744667589358579,0.29387257066699624,0.30061401322546955,0.5419480498920131,-0.3683592225158641,0.15470338862118824,0.2750992915496506,0.44957531048815425,-0.2183862238272965,0.2312148045766717,-0.2949621672186954,-0.02635896814591787,0.20284265500163462,-0.21619008759007316,0.39131755731413254,-0.27463638885337444,0.013659106248124608,0.06237239547520662,0.38619848965343906,0.16832485571244,0.3363074770682287,0.4080890693006087,0.06918449031440094,0.1962693165366981,-0.3639770909935527,1.1562782155745601,-0.19234497645551574,-0.007845892350685002,-0.0829305069551523,-0.2792070339123883,-0.23127135188414827,0.7757104476639625,0.10797284871016971,0.38372990262916573,0.4175889866158689,-0.3355325992044328,0.19685578443941198,-0.17315269162315503,1.0220830828028562,0.2460787287695254,-0.10072233505028863,1.0031588168990244,1.035820344828943
491,ENSG00000168952.16,0.18394423587599829,0.0017494991958443284,-0.011477257869105917,0.30019464532321727,0.6769070291254558,0.3712645964743542,0.3652254553638443,0.278514399201249,0.18914000926752988,-0.0346910798011823,0.3580081806896049,0.26028782154299956,0.3865138211314595,0.5492202434025741,0.10566882416383916,-0.2210616585680884,0.054929742066471554,-0.03749766587517783,0.5214116434871539,-0.13668445558195347,0.16275499992614606,0.1653116893720266,0.008102647890767561,0.2436637018518315,0.4121141082941626,0.07303115241547542,0.0984650167748185,0.42816036854322054,0.23465929217051815,0.22453779707425092,0.5820086177223631,0.21350295225395963,0.20094827712807453,0.2512316795490298,-0.15698765651244118,0.11064948591406526,-0.3020745462975003,0.08053207448832139,-0.4869140420854865,-0.006758215868760298,0.12505266851324703,-0.019026215632201526,0.2528211857114274
492,ENSG00000139915.22,-0.03145287672130348,0.03853535848707479,0.05593850720549537,0.16328718616506582,-0.11511714422228378,-0.041619127532496025,-0.13141538258700708,0.006281579896305567,-0.08742100125437863,-0.11729074622156191,-0.027028884842628054,0.039902272257445914,-0.22175417627459237,0.2168365177559959,0.1204729212973713,-0.011650068132942948,0.008313639611057355,-0.025408398799829812,0.03431185681911955,-0.07879611966364541,-0.0821145692599104,-0.15737559821843555,-0.0919947550693693,0.05364077019427482,-0.08949954488269762,-0.1832112728942924,-0.1937639805342869,0.0746152164408207,-0.015406873785748149,-0.11147541322593346,-0.1458697770284818,-0.1858183549866204,-0.18561061702267917,-0.2557863447244876,-0.18477260178056754,-0.11689773419324423,-0.05288899772067662,0.38970544534587803,-0.2230606676545832,-0.11848186671484678,-0.026414271218780122,-0.003313420842672554,0.06526652961108459
493,ENSG00000166289.6,-0.06291673115296412,-0.2915871384617811,-0.12235543060414228,-0.12982919922385008,-0.04479890925824148,-0.21323226982048815,-0.25366819176518646,-0.2356731922910863,-0.2015074898325775,-0.12200273590596625,-0.111491304877049,-0.2105365715696771,-0.34736945523577656,-0.18947642959436453,-0.24473093705169244,-0.23145967874111215,-0.134280300386577,0.2345705670160217,-0.33631468228729633,0.04316557953195527,-0.0032420871752101843,0.0293817596992825,-0.23211545387314342,-0.032957733139780565,-0.1429486566592449,-0.12907640981253543,-0.19303198596620036,-0.24737398798197008,-0.24637660169312098,-0.01242725397225003,-0.1432467628316853,-0.0009478913720690763,0.032110043305996344,-0.11272189731076912,-0.32232098968094103,-0.30122452805114913,-0.13158014389455566,-0.09261632351160243,0.020609387280730362,0.41099179901034766,0.46638117397433493,-0.3153498748248883,-0.30132668479150093
494,ENSG00000131943.20,0.06042108674577382,0.3853064118927081,-0.14941396003620935,0.3787503036950445,-0.15318695182953598,-0.07623792660660594,-0.13933138837628228,0.36225453486647635,0.05999232871314025,0.1717716966834058,-0.02515504243693628,0.29605088818443526,0.1507014089660001,-0.08337747065735482,0.27901161063356794,0.013682269827787197,-0.17494309182717777,0.08267421469774461,0.03612522601728979,0.13443070860448436,-0.038662766036465124,-0.07419127415278404,0.08610305681547537,-0.11168051740822993,-0.10334099792063578,0.0886937094016127,0.3086139944716707,0.2127635140727906,0.22226215437157804,-0.0831022261509281,-0.15244895887893684,0.4094787187339037,-0.0971201931249911,0.005154952462819884,0.33841852303145825,0.004628480718503303,0.2635165557303324,0.3362896050319567,0.2662138835917893,0.029710962467063395,-0.04367804988574753,0.08986952037869228,0.2341636043139711
495,ENSG00000169208.3,-0.3660444087602502,-0.32665889870064035,-0.3424385658827159,-0.3292059992470009,-0.4325802214432729,-0.39019452738204563,-0.33665266113671277,-0.3363038075696847,-0.351708625946033,-0.33821207449337576,-0.39435521810437446,-0.31278098675244387,-0.42139448450064554,-0.38209797567487613,-0.31809148896244854,-0.41219360496413815,-0.3615806391299114,-0.39139318495507086,-0.3451135163242648,-0.290389665681588,-0.39824290640141524,-0.3405214604224083,-0.334678726187186,-0.3565585337933605,-0.3393465413096117,-0.3342208829437312,-0.3129274482648706,-0.3352400444470792,-0.3154192147213777,-0.2916852428008697,-0.3190014401970608,-0.32752362286453945,-0.32780046425647513,-0.388938557855559,-0.41851380547306427,-0.37485921897594804,-0.29580349199540545,-0.4391591112966735,-0.2713131050441563,-0.3890304138914235,0.396922510887315,-0.3384962169988165,-0.3389476169045934
496,ENSG00000255582.1,-0.3463173291419257,-0.2763838321207709,-0.31667837706451185,-0.23355288925432965,-0.3955701416334775,-0.34650094230184714,-0.3015429665128766,-0.28879658373958755,-0.3208942559404784,-0.28097133241104744,-0.3389645995256273,-0.29500848981015754,-0.36360020899216594,-0.3298486415670595,-0.2792494954668223,-0.3679283724178435,-0.29570484651948287,-0.3797289134128057,-0.34408905261215456,-0.2734422273012601,-0.4090911005674511,-0.3261501885238648,-0.3458374502258593,-0.2914710158500115,-0.36707929544082735,-0.31876290513969113,-0.2857535112259092,-0.30577551390355845,-0.2820934124142717,-0.29813297263473804,-0.3168700019271601,-0.2627272459864225,-0.319185382429682,-0.34497974378026264,-0.376118669041129,-0.33265911368445517,-0.2924909055827116,-0.3773157749981172,-0.14463510225170872,-0.39133998255371744,-0.27863906992000953,-0.3147062309177667,-0.3231153011580371
497,ENSG00000221977.3,-0.37685964619814993,-0.35712133010216107,-0.36871165238302983,-0.31946083600508784,-0.4167554265111794,-0.4133556342188334,-0.3558518555428623,-0.33786291814594627,-0.34872426337170875,-0.3210990936278583,-0.3916984062559657,-0.31418965344206456,-0.430513892920554,-0.3747761703978256,-0.3260113143785775,-0.43151370273139644,-0.3967004761381886,-0.43763592904115706,-0.39271786552953514,-0.3051965355734254,-0.4075058201210311,-0.3474948149786987,-0.35296716169914444,-0.3815740214188878,-0.40009419920899114,-0.35415262340884834,-0.31857562363453973,-0.38315372612996074,-0.32574330767327,-0.37713864302270617,-0.328369773326915,-0.3399813531105943,-0.40371740583443516,-0.37941729240927313,-0.36446667641369657,-0.39910496267292206,-0.29397418255788366,-0.41153920030843627,-0.3902865474111191,-0.39533391006704927,-0.38447343417721813,-0.34221830400382725,-0.34149068616368805
498,ENSG00000276240.4,-0.35406048218443753,-0.30055846102830663,-0.3303466795502275,-0.30099623437669426,-0.4350082380736435,-0.38424545681058087,-0.3017405078329107,-0.3280516078110377,-0.2909550438473924,-0.2778096374468382,-0.35800374674375784,-0.3275041875132148,-0.3984494451681052,-0.3905665342243072,-0.3132285867914252,-0.4518183570572454,-0.38271464805248534,-0.21436331419491272,-0.3781037368959794,-0.2453209072842163,-0.3877732524313943,-0.31636858351753283,-0.3354186264812662,-0.3430787415990372,-0.3393362106201553,-0.32050185866209047,-0.2937827747863583,-0.3090025205685727,-0.3092325534590512,-0.3073677199556538,-0.30775086552662134,-0.3109206461312808,-0.30531072870330944,-0.35951561942149257,-0.3845018606879237,-0.39431161443900564,-0.28715955595736115,-0.39465365279524534,-0.37638273255817545,-0.389784550201134,-0.3650597272715487,-0.217296852540716,-0.3264159789880149
499,ENSG00000289503.1,-0.37093704817769957,-0.31655752634583645,-0.3479599135495577,-0.2406895283202616,-0.42477216240983295,-0.3977924425942852,-0.34290587132325057,-0.32494052274388197,-0.3443206380808433,-0.31145235280633593,-0.37479151651476356,-0.31386070689692575,-0.33922369427620386,-0.34244588531463227,-0.30804460235384296,-0.4182257071523914,-0.36705674635174196,-0.42871127153048255,-0.36634487476502187,-0.273602890361694,-0.4502157922505249,-0.3448557632513519,-0.3491545772477218,-0.35793701012550255,-0.34045577926056036,-0.37265518404893266,-0.29850836017443866,-0.33372020223653204,-0.3185820712278924,-0.3162021310243657,-0.3224134423854327,-0.30342107601693447,-0.3110359671250255,-0.37344813796845516,-0.39507714001441385,-0.38060356268167833,-0.30735711761625883,-0.4040604547686881,-0.33729221724232245,-0.3830325910045365,-0.39901161826148035,-0.3347323477353584,-0.3429701492020695
